,hotel_id,lat,lng
104,1638724,40.692450000000065,-73.99035999999995
105,1819972,40.7060054607601,-74.01688487454645
106,1986116,46.265070043857165,-63.158569933925875
107,6482500,40.641875999999996,-74.0064825
108,8482500,40.768144371566606,-73.98141161146998
109,8664004,40.68105475274664,-73.9511987612234
110,12596548,40.75072000000006,-73.94102999999996
111,98276,40.72344004385711,-74.0362100155805
112,235236,40.56390000000005,-74.11636999999996
113,284132,40.682290073287525,-73.93263007660562
114,1196772,40.66224965945931,-73.95213611675895
115,1930980,-33.548139,151.22587950000002
116,3226212,40.75128004053893,-73.9352599594611
117,5786212,40.76434001110856,-73.9831499816781
118,5960548,40.701528,-73.9875825
119,7106532,40.75684000000007,-73.94201999999996
120,14450788,40.6250096773105,-74.16495604499266
121,15521252,40.69933993246069,-74.08502953590582
122,93334,40.78298003664376,-73.97381993060766
123,93462,40.75567003664376,-73.9742499871607
124,217622,40.751910000000066,-73.97928999999993
125,225942,40.74288000000007,-73.98306999999994
126,1186070,40.71455000000003,-74.00713999999994
127,1937558,40.671859930607766,-73.98403997056963
128,2253206,40.71455000000003,-74.00713999999994
129,6420118,40.77043000000003,-73.95716999999996
130,7906966,40.6030771027849,-74.12428621892047
131,12697494,-8.104599999999948,-79.02278999999999
132,13275030,40.663140000000055,-73.99878999999999
133,93338,40.780679948929624,-73.98123994503439
134,93466,40.75688993060773,-73.99304004385702
135,99354,40.76509006939237,-73.98297998167813
136,217626,40.75648000000007,-73.97226996667443
137,264986,40.743130069392336,-73.99909995614287
138,584986,40.75116433749628,-73.98257390634456
139,737178,40.81083000000007,-73.94638999999995
140,1229210,40.666970973784196,-73.99518697159955
141,1957274,49.1907737335114,-2.1074629979807997
142,3695770,40.62932998889154,-73.97459993060762
143,8035866,40.76323003664377,-73.98541006607407
144,9453978,40.75072000000006,-73.94102999999996
145,10438682,35.1444499483527,-90.05011008050079
146,11642010,40.75072000000006,-73.94102999999996
147,99388,40.7511500732875,-73.9850199450344
148,1200188,40.67877219577991,-73.94408475417077
149,80110,40.745689956142954,-73.98443997056958
150,249710,40.80177004385716,-73.96670998167811
151,298606,40.74491270831864,-74.00248688236331
152,589294,40.746620000000064,-74.06193999999994
153,1485678,40.75072000000006,-73.94102999999996
154,1806062,40.75647999610489,-73.98209002943034
155,2060398,40.69930994892963,-73.95900002943031
156,2109422,40.71455000000003,-74.00713999999994
157,4232686,40.76466995614295,-73.97806002279387
158,4409070,40.692450000000065,-73.99035999999995
159,6420206,40.71455000000003,-74.00713999999994
160,10533358,42.74730000000005,-78.84668999999997
161,12280686,40.66508682554323,-73.94538601341975
162,15274350,40.72804000000008,-73.98498999999998
163,93382,40.73236004775227,-73.99884993392588
164,208454,40.75564008107776,-73.98190998110118
165,1058246,40.87354499999999,-74.13065999999999
166,1164614,40.78232992243664,-73.95143565860343
167,1605446,53.985345677528166,-1.0591872276791212
168,1719750,-35.284932,149.1250725
169,2154438,40.692450000000065,-73.99035999999995
170,3583686,40.754919930607755,-73.97257006939229
171,8857286,53.93290898464307,-0.7760882670129643
172,11854022,40.753919959461186,-73.99361008050076
173,15632326,40.80881000000005,-73.94795999999997
174,93581,40.73609995614295,-73.98719994503435
175,234765,40.71123825315919,-74.01438923544477
176,254605,40.75756954998772,-73.98562847333989
177,504589,40.739599930607724,-73.9829600183218
178,1147661,40.58835300000001,-73.6669935
179,1235341,40.75923993060776,-73.96922004385702
180,1762573,40.753010000000074,-73.98118999999997
181,3533197,40.73687000000007,-73.98995999999994
182,7182733,40.876087665449056,-73.89035194981726
183,7202189,40.75258861815297,-73.9444160217518
184,9739021,40.692450000000065,-73.99035999999995
185,12273805,40.6494585,-73.6891515
186,247814,34.922724748826454,-81.11161422021642
187,288646,40.67877219577991,-73.94408475417077
188,313862,40.740480029430415,-74.00575001168538
189,10846086,40.755149926712626,-73.99870995556599
190,93421,40.75740998167817,-73.98820007660566
191,1214829,40.74713991949923,-73.9912700038951
192,1308397,40.76456991949922,-73.97780000389511
193,1732589,40.69363000000004,-73.98287999999997
194,1762669,40.67828993392594,-73.94867007660565
195,2258669,-33.548139,151.22587950000002
196,93364,40.743760047752254,-73.98312997056959
197,112052,40.775190000000066,-73.96348999999998
198,126260,40.75799995614297,-73.97546994503435
199,1488820,53.989344834417615,-1.0590993099709252
200,1783732,40.62420005107048,-73.96502992671252
201,2439732,40.75995997056967,-73.99631006217889
202,3721780,40.709639981678215,-74.010079937821
203,5483188,40.7951930779407,-73.84713631136425
204,12579252,40.604130000000055,-73.93114999999995
205,93457,40.76323003664377,-73.98541006607407
206,93585,40.76586995614299,-73.96912004385705
207,112017,40.74025993060776,-73.98263004385704
208,1146129,40.7080099744648,-74.01442998889145
209,5427089,37.78319994835266,-122.41809995614291
210,11827473,40.692450000000065,-73.99035999999995
211,12155281,40.692450000000065,-73.99035999999995
212,14120593,40.71578898504552,-74.04275392069114
213,14915217,40.777540000000045,-74.01076999999998
214,217616,40.75797993060776,-73.98370004385707
215,1544848,40.73398117783638,-74.00625668244689
216,1676176,40.584089959461195,-73.93241995614285
217,1791248,40.715279974464806,-73.99956998889145
218,6420112,40.75116433749628,-73.98257390634456
219,12004496,40.71748000000008,-74.04384999999996
220,12221584,40.651035190971456,-74.0110764437486
221,93623,40.76858000000004,-73.98151999999999
222,658359,40.71141092255762,-74.0079435858965
223,674743,40.71866004385713,-74.00036002943031
224,866615,40.72484000000003,-74.00429999999994
225,1176247,40.730120000000056,-74.03596999999996
226,1488823,40.71455000000003,-74.00713999999994
227,7130807,40.74655003664376,-73.99166994892948
228,14149815,40.74610000000007,-74.00044999999994
229,15327543,40.692450000000065,-73.99035999999995
230,15530679,40.709639981678215,-74.010079937821
231,15610551,40.692450000000065,-73.99035999999995
232,80087,40.755610011108544,-73.97214995614287
233,1415127,40.76047998889153,-73.98962001110844
234,1464151,40.755149926712626,-73.99870995556599
235,1508183,40.66430994965867,-73.905483454361
236,2600407,39.10698483680465,-90.49520736976034
237,4799063,40.75756954998772,-73.98562847333989
238,10127191,13.104730000000075,80.28584000000006
239,99357,40.76132995614297,-73.98585004385704
240,113309,40.7606199816782,-73.96932997056959
241,217629,40.70501670936669,-74.0173437080313
242,1155229,40.795699956143,-73.97223001832184
243,1174685,40.69170002553528,-73.9843700732874
244,1203357,40.74491270831864,-74.00248688236331
245,1378973,40.61449513197135,-74.07930868253584
246,2225309,40.66653762912275,-73.67646550123101
247,3371677,40.71202000000005,-74.04343999999998
248,8625309,40.58455992339436,-73.98298006275586
249,12963869,40.730120000000056,-74.03596999999996
250,15064989,40.73669995614297,-73.98878999610483
251,15688605,-35.27622,149.1311745
252,15735581,40.692450000000065,-73.99035999999995
253,93545,40.761780000000044,-73.98275999999998
254,307945,40.7964784531607,-73.95881019345023
255,671465,40.71455000000003,-74.00713999999994
256,2049257,41.74359078531928,-74.53608846449417
257,6696297,-33.548139,151.22587950000002
258,12297961,40.746490015003715,-73.99151997056961
259,225883,40.72145000000006,-74.03355999999997
260,636123,40.67828993392594,-73.94867007660565
261,650459,40.67302000779035,-73.98659004111575
262,1103707,40.68883995614296,-73.98897991949914
263,1879003,40.754180000000076,-73.93565999999998
264,2340315,40.691249974464824,-73.9843699228174
265,2590171,39.10795183616103,-90.32937593992571
266,3241819,40.71455000000003,-74.00713999999994
267,3252315,40.631209948929616,-73.96742002221694
268,4446427,40.75308995614297,-73.9748199961048
269,14910939,40.777540000000045,-74.01076999999998
270,224229,40.80396998889155,-73.96814004385702
271,1164645,40.70523998167818,-74.00627993060768
272,1484261,40.56390000000005,-74.11636999999996
273,1546341,40.796739956142986,-73.97080004385707
274,1938661,40.758799930607736,-73.98860995224774
275,4584805,-33.84496999999993,18.638940000000048
276,6219365,40.72640997446484,-74.00899997056959
277,6418149,40.73285005107049,-73.95466993392584
278,8085477,37.58883000000003,-122.02750999999995
279,15649253,40.737160000000074,-74.03096999999997
280,93339,40.7496099961049,-73.9717900366437
281,93467,40.76425003664375,-73.96320998889145
282,217627,40.7887100150037,-73.97527991949917
283,668187,40.760332365803016,-73.98466009435062
284,1456411,40.75188944948635,-73.97782616288522
285,1746459,40.72068991949922,-73.99519003664368
286,1786395,40.71992994892958,-74.00024998167812
287,7352347,40.72164008050086,-73.98757001500361
288,10154139,40.593699919499244,-73.99708006607405
289,15675035,40.71748000000008,-74.04384999999996
290,93430,40.74981006939235,-73.9795000805008
291,1144054,40.73957001110857,-73.9998999816781
292,1776886,40.72246995614297,-74.00366999610483
293,2290038,40.73957001110857,-73.9998999816781
294,5888246,40.71241998889157,-73.99271997446476
295,15288822,40.7507000738644,-73.98397002726593
296,93520,40.764420073864436,-73.98087001226229
297,632656,43.35509000389519,-76.3967700323149
298,651216,41.61086000000006,-73.71334999999993
299,675664,40.74637003664376,-74.00303993060767
300,1157328,-35.284932,149.1250725
301,1157456,40.72717996667455,-74.00608007660566
302,1699664,40.71455000000003,-74.00713999999994
303,8126672,40.696510000000046,-73.98463999999996
304,8872656,40.714500000000044,-74.00600999999995
305,112019,40.74418997056969,-73.99592000389512
306,1157523,40.67663995224783,-73.90043999610484
307,1509139,40.70704500000001,-73.7863965
308,2151571,40.75063000000006,-74.00339999999994
309,8526227,43.0861871724805,-75.46677386028135
310,8595091,40.66841994503446,-73.92115003722061
311,10131859,40.75090000000006,-73.96441999999996
312,10149907,40.75090000000006,-73.96441999999996
313,13451795,40.75756954998772,-73.98562847333989
314,15607187,-35.284932,149.1250725
315,93374,40.72134995614296,-73.99264001832181
316,99774,40.75009993060776,-73.98338002611212
317,112062,40.76113995614294,-73.98539001832181
318,118718,40.74340002943043,-73.99392996335622
319,566718,40.63677992339439,-73.99360004385703
320,1006654,40.71748000000008,-74.04384999999996
321,93625,40.78485995614297,-73.9558599705696
322,268217,40.74502905303235,-73.99129823593385
323,496569,40.730019984419506,-74.04047994835258
324,641209,40.746490015003715,-73.99151997056961
325,1534905,40.756129996104924,-73.94154996667446
326,3529145,40.75065997056967,-73.98592003664366
327,12645689,40.87368900000001,-73.91101724999999
328,15327417,40.719327300767425,-74.00407508602977
329,15354041,40.71748000000008,-74.04384999999996
330,630409,40.76324006939238,-73.98053995614289
331,1197833,40.731230011108536,-73.98870007328743
332,1485961,40.705369995527995,-74.00771004111574
333,1879049,-33.548139,151.22587950000002
334,3353481,40.71971699999999,-74.046267
335,4868361,-8.104599999999948,-79.02278999999999
336,9761545,40.71179183931659,-74.01031000628436
337,10040329,40.7192840888107,-74.0001119716948
338,12533513,40.72228000000007,-73.99429999999995
339,99389,40.74381001110855,-73.98709995614287
340,118717,40.72856000000007,-74.00488999999999
341,939709,40.67857284990605,-73.97547555317207
342,1060157,40.7185499633563,-73.99512004385706
343,1161789,40.76609136230872,-73.97716735567231
344,3533117,40.66224965945931,-73.95213611675895
345,12064061,40.67859000000004,-73.95012999999994
346,15655741,40.71748000000008,-74.04384999999996
347,93464,40.83833818917996,-73.85034316942573
348,99352,40.76131993782112,-73.98672994113923
349,1510040,53.989474744327566,-1.0590903234314775
350,2464152,40.75021000000004,-73.95162999999997
351,5958296,40.76272995614296,-73.97200994503439
352,6476696,40.71455000000003,-74.00713999999994
353,10184216,40.689820000000054,-73.98817999999994
354,12449176,10.938760000000059,-74.81263999999999
355,13140760,40.714000000000055,-73.82998999999995
356,15647128,40.730120000000056,-74.03596999999996
357,15688600,40.79251000000005,-73.97319999999996
358,93333,40.74677995614299,-73.98659001832179
359,93589,40.761330000000044,-73.98197999999996
360,112021,40.75791000057694,-73.98342997446474
361,122005,40.75256001110857,-73.99321001500358
362,1150357,40.842511242089,-73.93079586105192
363,1155221,43.0861871724805,-75.46677386028135
364,1539093,40.692450000000065,-73.99035999999995
365,1631253,40.720080331669465,-73.98653062046276
366,3426837,37.22785650000001,-76.75565399999999
367,8355861,40.65174004775226,-74.0046399267125
368,12142741,36.84029000000004,11.104480000000024
369,14095381,40.71073000000007,-74.00769999999994
370,15642261,40.7511500732875,-73.9850199450344
371,502408,40.755980011108576,-73.97106998167813
372,518280,40.75733003664377,-73.98398995614288
373,620040,40.75219002943041,-73.99134996335626
374,1155336,40.752319930607726,-73.98409004385705
375,1177864,40.74610000000007,-74.00044999999994
376,1201800,40.74112993060773,-74.00370006939225
377,1237128,40.57953184284293,-74.10176200972943
378,1878408,40.71455000000003,-74.00713999999994
379,5039880,40.74803001110858,-73.99134993060763
380,7645960,40.68199097724586,-73.92888538148851
381,7737096,40.75621006939234,-73.99319995614287
382,121987,40.781989930607736,-73.98169004385703
383,1049347,40.82443000000006,-73.91069999999996
384,1646979,40.680880003895176,-73.95868995614286
385,6922883,40.77710316454839,-73.98901889186818
386,10390915,40.74610000000007,-74.00044999999994
387,15031811,40.71748000000008,-74.04384999999996
388,15197955,40.71455000000003,-74.00713999999994
389,15353987,40.71748000000008,-74.04384999999996
390,222959,40.70662755991659,-74.01771836405004
391,249711,40.75702006275593,-73.98132999220967
392,281071,40.76821007718262,-73.98240000173071
393,620399,40.71605998889153,-74.00730004385706
394,1139055,40.714000000000055,-73.82998999999995
395,1540975,40.71748000000008,-74.04384999999996
396,1542383,40.71455000000003,-74.00713999999994
397,2554351,40.753010000000074,-73.98118999999997
398,3952879,40.82750000000004,-73.94332999999995
399,93477,40.70955997446481,-74.01474997778294
400,99365,40.76581998889152,-73.98287004385706
401,113317,6.027500000000032,-74.57805999999994
402,670501,35.65966998441949,-88.42077002943032
403,1207461,40.85505992845291,-73.92952932945067
404,1567653,40.80881000000005,-73.94795999999997
405,5960997,40.56390000000005,-74.11636999999996
406,12076837,40.74312000389521,-73.9911899633562
407,13946533,40.714759477927224,-74.0360261367654
408,15216421,40.76544748444456,-73.7432561622189
409,15530661,40.70961995556605,-74.01285995946112
410,15798821,40.71292537795385,-74.01212039002037
411,582832,40.784590029430404,-73.98167998889149
412,1191216,40.71748000000008,-74.04384999999996
413,1201072,40.74586000000005,-73.98823999999996
414,1456560,40.71455000000003,-74.00713999999994
415,1465008,40.705440003895184,-74.0070500294303
416,1646128,40.7587099705697,-73.98932007718258
417,2153904,53.63981000000007,-1.8011699999999564
418,2347696,40.692450000000065,-73.99035999999995
419,2398384,-33.548139,151.22587950000002
420,10768944,-8.104599999999948,-79.02278999999999
421,14031408,40.691850000000045,-74.01335999999998
422,472146,40.584089959461195,-73.93241995614285
423,3212498,40.728300069392375,-73.98482004775221
424,7314002,40.760760047752306,-73.97673008165461
425,12683986,40.651276500000016,-73.9486485
426,12708178,40.71455000000003,-74.00713999999994
427,12845266,40.74475004385714,-73.98311008050078
428,93376,40.75756954998772,-73.98562847333989
429,99392,41.06918993392598,-73.46514007833639
430,112064,40.778504999999996,-73.75124078296271
431,249920,40.623299948929635,-73.96105001500361
432,622912,40.67736991949923,-73.93166005107042
433,1034304,40.786096479105986,-73.78553437558038
434,5971904,40.805057279193335,-73.95091035522222
435,6410944,40.74967000000004,-73.96916999999996
436,6591552,40.74743787010219,-73.97254421732353
437,6610496,40.60516106108401,-73.7682871662471
438,10751680,40.714640003895205,-73.99288003332545
439,93534,40.759600000000034,-73.98433999999997
440,235230,40.708323796006674,-74.00664825644876
441,1202526,40.75756954998772,-73.98562847333989
442,1448670,40.714260000000024,-73.99404999999996
443,1811422,40.661261600775866,-73.95535773739243
444,4274398,40.759300076605705,-73.98513004053883
445,7621342,40.71748000000008,-74.04384999999996
446,12979678,53.65032000000008,-3.005109999999945
447,113300,40.75924006939236,-73.97494995614285
448,122004,40.77432001110854,-73.98322995614286
449,2600980,40.68802693236802,-80.29014587675913
450,3849364,40.71455000000003,-74.00713999999994
451,14149780,40.75628991949927,-73.99160002943032
452,15789204,40.75661997056969,-73.99240006217893
453,93569,40.76153001110855,-73.98812995614288
454,121985,40.705400000000054,-74.01714999999996
455,157057,40.76274001110856,-73.97547995614288
456,540545,53.969698897410716,-1.0930711924029322
457,549761,40.78687006939235,-73.95535995614286
458,578305,40.752630011108565,-73.9857400732874
459,622721,40.61128000000008,-74.02944999999994
460,1014913,40.68729999610493,-73.98587001110847
461,1529345,40.80568267538018,-73.85316821503082
462,10421761,40.702130029430435,-73.99527001889874
463,12675201,40.67600000389522,-73.90312994892952
464,12823041,40.75756954998772,-73.98562847333989
465,80092,40.778879930607744,-73.98448006939229
466,235228,40.7566099816782,-74.00002000389512
467,1149404,40.75688993060773,-73.99304004385702
468,1390172,40.713170037220706,-73.99284006939227
469,3522780,40.72856000000007,-74.00488999999999
470,6577372,40.80881000000005,-73.94776999999993
471,226805,40.80881000000005,-73.94795999999997
472,570101,40.74399000000005,-73.92733999999996
473,1462005,40.70927000000006,-74.01343999999995
474,1500405,40.76323003664377,-73.98541006607407
475,1852917,40.75567006939234,-73.99191995614287
476,4053109,40.7507000738644,-73.98397002726593
477,5040757,40.71455000000003,-74.00713999999994
478,6023925,40.80114000000002,-73.959651
479,8722421,40.71785007660571,-73.99513002221696
480,11726197,-33.548139,151.22587950000002
481,80107,40.75479998167817,-73.97355999610485
482,93419,40.64500123230137,-73.79794458397139
483,99307,40.76458000000008,-73.98068999999998
484,248683,40.75021000000004,-73.95162999999997
485,548331,40.65671000000003,-73.88931999999994
486,611947,40.76230993782112,-73.97867001168537
487,1158763,40.83135299999999,-74.041407
488,1858923,40.70400998889154,-74.01230002553518
489,3572587,40.70320993782112,-74.01247995946112
490,3794283,7.191690000000051,8.133520000000033
491,6640491,40.737160000000074,-74.03096999999997
492,7196011,40.75150500000001,-73.97827649999999
493,15527275,40.75368006939236,-74.05673004053882
494,93351,40.71572998889157,-74.00902991949917
495,93607,40.76437004385711,-73.96892005496554
496,112039,40.79361995614296,-73.97238991949914
497,612263,40.756559930607764,-73.98423001832184
498,1149479,40.85301000000004,14.251490000000047
499,1467303,40.692450000000065,-73.99035999999995
500,1862567,40.6806699816782,-73.98381997056961
501,2614311,40.64455020122026,-73.99279020574654
502,3973287,40.74988667320531,-73.98791358313537
503,6877735,40.7060199816782,-74.00510993060767
504,7098279,40.80228001110855,-73.93688004775217
505,7787303,40.74137995614298,-73.98761995224774
506,8515751,40.76008007328752,-73.98855991949912
507,12695463,40.75936997778306,-73.98444994445745
508,93561,40.72234997720611,-74.00462996999269
509,99321,40.7103447115208,-73.99221076454063
510,4972409,40.732510069392376,-73.99689995614285
511,5483129,40.72142956475018,-74.00683998576032
512,6123897,40.71263993060775,-73.95657001832181
513,15843961,43.738320000000044,7.4269500000000335
514,93450,40.75172006275595,-73.97654999942307
515,99466,40.69314995498912,-73.98870996335621
516,121994,40.79880996335631,-73.96687993392588
517,234762,40.7964784531607,-73.95881019345023
518,287626,43.19635000000005,-73.65209999999996
519,609930,-42.779730058860714,147.06667004385713
520,1007626,40.716420029430395,-73.95066002221697
521,10177034,40.71668948608183,-73.96327447518932
522,10758026,-33.548139,151.22587950000002
523,12913546,40.714640003895205,-73.99288003332545
524,15115402,40.71455000000003,-74.00713999999994
525,15638538,40.718450000000075,-74.00888999999995
526,577738,40.68504993060772,-73.88278995614287
527,1465162,40.75756954998772,-73.98562847333989
528,1489098,40.72804000000008,-73.98498999999998
529,3618762,40.764219984996416,-73.99465005496555
530,5072714,42.48801000000003,-74.28176999999994
531,15636426,40.75840002553525,-73.98546002221698
532,653810,17.392100000000028,78.48623000000003
533,1503474,43.29064000000005,-77.79770999999994
534,1800818,40.68139005496565,-73.94702005107041
535,2555634,40.865480191873566,-73.86257375387508
536,7789170,40.68755998889152,-73.98253004385707
537,13320178,40.67877219577991,-73.94408475417077
538,13748466,40.720767214965505,-74.00052554004643
539,15271026,40.72913998499642,-73.90497999552788
540,15632114,40.7964784531607,-73.95881019345023
541,93470,40.750079930607754,-73.98071004385706
542,122014,40.7077900255353,-74.00691007660566
543,217630,43.73556920778696,-74.89992120605515
544,571166,40.738470043857134,-73.98553008050075
545,6728350,40.75756954998772,-73.98562847333989
546,8625310,40.7213700261122,-73.95845007386433
547,12301470,40.75756954998772,-73.98562847333989
548,15650590,38.971923017718616,-90.43702193358027
549,93606,40.766450011108574,-73.96842995614288
550,290982,40.74293004053892,-73.99074997056962
551,630950,40.74846999610494,-73.99445003664367
552,651430,43.10021000000006,-77.88465999999994
553,1146278,45.59625,-67.3328205
554,1465254,40.76173707552104,-74.02204851066101
555,1500326,44.05006007501825,-64.7219200428465
556,1595302,40.70962003332557,-74.01386005107042
557,93579,40.76518993782113,-73.97517003664369
558,99467,40.660220080500864,-73.99841007660564
559,296075,40.633162235252776,-73.96258241950515
560,6857483,40.691700000000026,-73.98153995614287
561,8505227,40.76008007328752,-73.98855991949912
562,14191627,40.76057000000003,-73.98789999999997
563,80081,40.73881993060776,-73.99444006939227
564,99281,40.78326002943041,-73.97853998889146
565,1161809,42.07397000000003,-75.64093999999994
566,1720145,40.654881,-73.80757799999999
567,1888977,40.76127001110858,-73.98557993060764
568,3567057,40.664100000000076,-73.87727999999998
569,4457041,40.713170037220706,-73.99284006939227
570,6581329,41.52329000000003,-73.64712999999995
571,6581841,40.716316771775865,-74.0334371328309
572,10846801,40.76274998167816,-73.9756200183218
573,14013137,43.29064000000005,-77.79770999999994
574,14212433,40.730120000000056,-74.03596999999996
575,112053,40.72487000000007,-73.99838999999997
576,214197,40.65671000000003,-73.88931999999994
577,498869,40.7482399594612,-73.99005008050077
578,673077,40.75756954998772,-73.98562847333989
579,1536437,53.991617760803464,-1.0591997391965329
580,7792565,40.75465000000003,-73.93574999999998
581,13800117,40.71455000000003,-74.00713999999994
582,15530677,40.759600000000034,-73.98433999999997
583,1128769,40.760770497981035,-73.71924143043678
584,1583937,40.75033993060772,-73.97748004385703
585,4353985,40.71455000000003,-74.00713999999994
586,6542529,40.69554001832193,-73.98415991949915
587,6555841,40.71595003664377,-73.99522999999994
588,75711,40.76069993060777,-73.98630004385704
589,99391,40.72752005107048,-74.00553000779026
590,113343,40.87368900000001,-73.91101724999999
591,1053375,40.71748000000008,-74.04384999999996
592,1172031,40.725059945034474,-74.03584002668902
593,1857215,41.79741998773773,-71.90919991949917
594,1929023,41.92525000000006,-88.75524999999999
595,3595199,44.3709999183454,-75.15808002293717
596,7620287,40.72014101301432,-74.03288158459301
597,12446655,40.71633999884619,-74.03370005496552
598,2163379,13.104730000000075,80.28584000000006
599,4283443,40.746129926712605,-74.00527992613561
600,11737011,40.67088115512781,-73.88000851206807
601,13449907,40.75902000000008,-73.99007999999998
602,1007724,40.723039963356335,-73.98931004385706
603,1644524,40.74186006939236,-74.00847008050076
604,5039852,40.80114000000002,-73.959651
605,5575276,42.30041478572302,-73.83138462982626
606,7255276,40.7556199816782,-73.98642992671249
607,10330604,40.7649199816782,-73.96617997056958
608,15688556,40.75756954998772,-73.98562847333989
609,15749356,40.71748000000008,-74.04384999999996
610,93396,40.75577006939237,-73.98220995614288
611,1486164,40.75097001110855,-73.98459995614287
612,1488084,40.74576999610493,-73.99972003664367
613,1604308,42.76491043121903,-74.08470858666767
614,1625940,40.70185176110965,-74.01113101388142
615,1925716,40.67804000000007,-73.88465999999994
616,7182804,40.709639981678215,-74.010079937821
617,13635668,40.71455000000003,-74.00713999999994
618,93418,40.671074199150645,-73.83714925230787
